Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 2:17,Ὁ,οὖς ἀκουσάτω τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις. Τῷ νικῶντι δώσω αὐτῷ τοῦ
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 2:18,"Καὶ τῷ ἀγγέλῳ τῆς ἐν Θυατείροις ἐκκλησίας γράψον·  Τάδε λέγει ὁ υἱὸς τοῦ θεοῦ, ὁ",τοὺς ὀφθαλμοὺς αὐτοῦ ὡς φλόγα πυρὸς καὶ οἱ πόδες αὐτοῦ ὅμοιοι χαλκολιβάνῳ·
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 2:29,Ὁ,οὖς ἀκουσάτω τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις.
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 3:1,Καὶ τῷ ἀγγέλῳ τῆς ἐν Σάρδεσιν ἐκκλησίας γράψον·  Τάδε λέγει ὁ,τὰ ἑπτὰ πνεύματα τοῦ θεοῦ καὶ τοὺς ἑπτὰ ἀστέρας· οἶδά σου τὰ ἔργα
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 3:6,Ὁ,οὖς ἀκουσάτω τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις.
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 3:7,"Καὶ τῷ ἀγγέλῳ τῆς ἐν Φιλαδελφείᾳ ἐκκλησίας γράψον·  Τάδε λέγει ὁ ἅγιος, ὁ ἀληθινός, ὁ","τὴν κλεῖν Δαυίδ, ὁ ἀνοίγων καὶ οὐδεὶς κλείσει καὶ κλείων καὶ οὐδεὶς ἀνοίγει·"
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 3:13,Ὁ,οὖς ἀκουσάτω τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις.
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 3:22,Ὁ,οὖς ἀκουσάτω τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις.
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 4:7,καὶ τὸ ζῷον τὸ πρῶτον ὅμοιον λέοντι καὶ τὸ δεύτερον ζῷον ὅμοιον μόσχῳ καὶ τὸ τρίτον ζῷον,τὸ πρόσωπον ὡς ἀνθρώπου καὶ τὸ τέταρτον ζῷον ὅμοιον ἀετῷ πετομένῳ.
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 4:8,"καὶ τὰ τέσσαρα ζῷα, ἓν καθʼ ἓν αὐτῶν","ἀνὰ πτέρυγας ἕξ, κυκλόθεν καὶ ἔσωθεν γέμουσιν ὀφθαλμῶν, καὶ ἀνάπαυσιν οὐκ ἔχουσιν ἡμέρας"
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 5:6,τῶν τεσσάρων ζῴων καὶ ἐν μέσῳ τῶν πρεσβυτέρων ἀρνίον ἑστηκὸς ὡς ἐσφαγμένον,κέρατα ἑπτὰ καὶ ὀφθαλμοὺς ἑπτὰ οἵ εἰσιν τὰ [ἑπτὰ] πνεύματα τοῦ θεοῦ ἀπεσταλμένοι εἰς πᾶσαν τὴν γῆν.
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 6:2,"καὶ εἶδον, καὶ ἰδοὺ ἵππος λευκός, καὶ ὁ καθήμενος ἐπʼ αὐτὸν",τόξον καὶ ἐδόθη αὐτῷ στέφανος καὶ ἐξῆλθεν νικῶν καὶ ἵνα νικήσῃ.
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 6:5,"ἔρχου. καὶ εἶδον, καὶ ἰδοὺ ἵππος μέλας, καὶ ὁ καθήμενος ἐπʼ αὐτὸν",ζυγὸν ἐν τῇ χειρὶ αὐτοῦ.
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 8:3,Καὶ ἄλλος ἄγγελος ἦλθεν καὶ ἐστάθη ἐπὶ τοῦ θυσιαστηρίου,"λιβανωτὸν χρυσοῦν, καὶ ἐδόθη αὐτῷ θυμιάματα πολλά, ἵνα δώσει ταῖς προσευχαῖς τῶν ἁγίων"
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 9:14,"λέγοντα τῷ ἕκτῳ ἀγγέλῳ, ὁ",τὴν σάλπιγγα· λῦσον τοὺς τέσσαρας ἀγγέλους τοὺς δεδεμένους ἐπὶ τῷ ποταμῷ τῷ μεγάλῳ Εὐφράτῃ.
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 10:2,καὶ,ἐν τῇ χειρὶ αὐτοῦ βιβλαρίδιον ἠνεῳγμένον. καὶ ἔθηκεν τὸν πόδα αὐτοῦ τὸν δεξιὸν
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 12:3,"καὶ ὤφθη ἄλλο σημεῖον ἐν τῷ οὐρανῷ, καὶ ἰδοὺ δράκων μέγας πυρρὸς","κεφαλὰς ἑπτὰ καὶ κέρατα δέκα καὶ ἐπὶ τὰς κεφαλὰς αὐτοῦ ἑπτὰ διαδήματα,"
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 12:12,"οὐαὶ τὴν γῆν καὶ τὴν θάλασσαν,        ὅτι κατέβη ὁ διάβολος πρὸς ὑμᾶς","θυμὸν μέγαν,        εἰδὼς ὅτι ὀλίγον καιρὸν ἔχει.  Καὶ"
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 13:17,καὶ ἵνα μή τις δύνηται ἀγοράσαι ἢ πωλῆσαι εἰ μὴ ὁ,τὸ χάραγμα τὸ ὄνομα τοῦ θηρίου ἢ τὸν ἀριθμὸν τοῦ ὀνόματος αὐτοῦ.
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 13:18,Ὧδε ἡ σοφία ἐστίν. ὁ,"νοῦν ψηφισάτω τὸν ἀριθμὸν τοῦ θηρίου, ἀριθμὸς γὰρ ἀνθρώπου ἐστίν, καὶ ὁ ἀριθμὸς αὐτοῦ  ἑξακόσιοι ἑξήκοντα ἕξ."
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 14:14,"Καὶ εἶδον, καὶ ἰδοὺ νεφέλη λευκή, καὶ ἐπὶ τὴν νεφέλην καθήμενον ὅμοιον υἱὸν ἀνθρώπου,",ἐπὶ τῆς κεφαλῆς αὐτοῦ στέφανον χρυσοῦν καὶ ἐν τῇ χειρὶ αὐτοῦ δρέπανον ὀξύ.
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 14:17,Καὶ ἄλλος ἄγγελος ἐξῆλθεν ἐκ τοῦ ναοῦ τοῦ ἐν τῷ οὐρανῷ,καὶ αὐτὸς δρέπανον ὀξύ.
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 14:18,καὶ ἄλλος ἄγγελος [ἐξῆλθεν] ἐκ τοῦ θυσιαστηρίου [ὁ],"ἐξουσίαν ἐπὶ τοῦ πυρός, καὶ ἐφώνησεν φωνῇ μεγάλῃ τῷ ἔχοντι τὸ δρέπανον τὸ"
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 17:3,"καὶ ἀπήνεγκέν με εἰς ἔρημον ἐν πνεύματι.  Καὶ εἶδον γυναῖκα καθημένην ἐπὶ θηρίον κόκκινον, γέμοντα ὀνόματα βλασφημίας,",κεφαλὰς ἑπτὰ καὶ κέρατα δέκα.
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 17:9,ὧδε ὁ νοῦς ὁ,"σοφίαν. Αἱ ἑπτὰ κεφαλαὶ ἑπτὰ ὄρη εἰσίν, ὅπου ἡ γυνὴ κάθηται ἐπʼ αὐτῶν. καὶ βασιλεῖς ἑπτά εἰσιν·"
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 19:12,"οἱ δὲ ὀφθαλμοὶ αὐτοῦ [ὡς] φλὸξ πυρός, καὶ ἐπὶ τὴν κεφαλὴν αὐτοῦ διαδήματα πολλά,","ὄνομα γεγραμμένον ὃ οὐδεὶς οἶδεν εἰ μὴ αὐτός,"
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 20:6,μακάριος καὶ ἅγιος ὁ,μέρος ἐν τῇ ἀναστάσει τῇ πρώτῃ· ἐπὶ τούτων ὁ δεύτερος θάνατος οὐκ ἔχει
ἔχων,ἔχω,present,active,participle,—,singular,Revelation 21:14,καὶ τὸ τεῖχος τῆς πόλεως,θεμελίους δώδεκα καὶ ἐπʼ αὐτῶν δώδεκα ὀνόματα τῶν δώδεκα ἀποστόλων τοῦ ἀρνίου.
ἔχωμεν,ἔχω,present,active,subjunctive,first person,plural,Romans 15:4,ἵνα διὰ τῆς ὑπομονῆς καὶ διὰ τῆς παρακλήσεως τῶν γραφῶν τὴν ἐλπίδα,.
ἔχωμεν,ἔχω,present,active,subjunctive,first person,plural,Hebrews 6:18,"ἵνα διὰ δύο πραγμάτων ἀμεταθέτων, ἐν οἷς ἀδύνατον ψεύσασθαι [τὸν] θεόν, ἰσχυρὰν παράκλησιν",οἱ καταφυγόντες κρατῆσαι τῆς προκειμένης ἐλπίδος·
ἔχωμεν,ἔχω,present,active,subjunctive,first person,plural,Hebrews 12:28,Διὸ βασιλείαν ἀσάλευτον παραλαμβάνοντες,"χάριν, διʼ ἧς λατρεύωμεν εὐαρέστως τῷ θεῷ μετὰ εὐλαβείας καὶ δέους·"
ἔχωμεν,ἔχω,present,active,subjunctive,first person,plural,1 John 4:17,"ἐν τούτῳ τετελείωται ἡ ἀγάπη μεθʼ ἡμῶν, ἵνα παρρησίαν","ἐν τῇ ἡμέρᾳ τῆς κρίσεως, ὅτι καθὼς ἐκεῖνός ἐστιν, καὶ ἡμεῖς ἐσμεν ἐν τῷ κόσμῳ τούτῳ."
ἔχω,ἔχω,present,active,indicative,first person,singular,Luke 7:40,"Καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν πρὸς αὐτόν· Σίμων,","σοί τι εἰπεῖν. ὁ δέ· διδάσκαλε, εἰπέ, φησίν."
ἔχω,ἔχω,present,active,indicative,first person,singular,Luke 11:6,ἐπειδὴ φίλος μου παρεγένετο ἐξ ὁδοῦ πρός με καὶ οὐκ,ὃ παραθήσω αὐτῷ·
ἔχω,ἔχω,present,active,indicative,first person,singular,Luke 12:17,"καὶ διελογίζετο ἐν ἑαυτῷ λέγων· τί ποιήσω, ὅτι οὐκ",ποῦ συνάξω τοὺς καρπούς μου;
ἔχω,ἔχω,present,active,indicative,first person,singular,Luke 12:50,βάπτισμα δὲ,"βαπτισθῆναι, καὶ πῶς συνέχομαι ἕως ὅτου τελεσθῇ."
ἔχω,ἔχω,present,active,indicative,first person,singular,Luke 16:28,—,"γὰρ πέντε ἀδελφούς, ὅπως διαμαρτύρηται αὐτοῖς, ἵνα μὴ καὶ αὐτοὶ ἔλθωσιν εἰς τὸν τόπον τοῦτον τῆς βασάνου."
ἔχω,ἔχω,present,active,indicative,first person,singular,John 4:17,ἀπεκρίθη ἡ γυνὴ καὶ εἶπεν αὐτῷ· οὐκ,ἄνδρα. λέγει αὐτῇ ὁ Ἰησοῦς· καλῶς εἶπας ὅτι ἄνδρα οὐκ ἔχω·
ἔχω,ἔχω,present,active,indicative,first person,singular,John 4:17,ἀπεκρίθη ἡ γυνὴ καὶ εἶπεν αὐτῷ· οὐκ ἔχω ἄνδρα. λέγει αὐτῇ ὁ Ἰησοῦς· καλῶς εἶπας ὅτι ἄνδρα οὐκ,·
ἔχω,ἔχω,present,active,indicative,first person,singular,John 4:32,ὁ δὲ εἶπεν αὐτοῖς· ἐγὼ βρῶσιν,φαγεῖν ἣν ὑμεῖς οὐκ οἴδατε.
ἔχω,ἔχω,present,active,indicative,first person,singular,John 5:7,"ἀπεκρίθη αὐτῷ ὁ ἀσθενῶν· κύριε, ἄνθρωπον οὐκ",ἵνα ὅταν ταραχθῇ τὸ ὕδωρ βάλῃ με εἰς τὴν κολυμβήθραν· ἐν ᾧ δὲ
ἔχω,ἔχω,present,active,indicative,first person,singular,John 5:36,Ἐγὼ δὲ,τὴν μαρτυρίαν μείζω τοῦ Ἰωάννου· τὰ γὰρ ἔργα ἃ δέδωκέν μοι ὁ πατὴρ
ἔχω,ἔχω,present,active,indicative,first person,singular,John 8:26,πολλὰ,"περὶ ὑμῶν λαλεῖν καὶ κρίνειν, ἀλλʼ ὁ πέμψας με ἀληθής ἐστιν, κἀγὼ ἃ"
ἔχω,ἔχω,present,active,indicative,first person,singular,John 8:49,ἀπεκρίθη  Ἰησοῦς· ἐγὼ δαιμόνιον οὐκ,", ἀλλὰ τιμῶ τὸν πατέρα μου, καὶ ὑμεῖς ἀτιμάζετέ με."
ἔχω,ἔχω,present,active,indicative,first person,singular,John 10:16,καὶ ἄλλα  πρόβατα,ἃ οὐκ ἔστιν ἐκ τῆς αὐλῆς ταύτης· κἀκεῖνα δεῖ με ἀγαγεῖν καὶ τῆς
ἔχω,ἔχω,present,active,indicative,first person,singular,John 10:18,"οὐδεὶς αἴρει αὐτὴν ἀπʼ ἐμοῦ, ἀλλʼ ἐγὼ τίθημι αὐτὴν ἀπʼ ἐμαυτοῦ. ἐξουσίαν","θεῖναι αὐτήν, καὶ ἐξουσίαν ἔχω πάλιν λαβεῖν αὐτήν· ταύτην τὴν ἐντολὴν ἔλαβον παρὰ τοῦ πατρός μου."
ἔχω,ἔχω,present,active,indicative,first person,singular,John 10:18,"οὐδεὶς αἴρει αὐτὴν ἀπʼ ἐμοῦ, ἀλλʼ ἐγὼ τίθημι αὐτὴν ἀπʼ ἐμαυτοῦ. ἐξουσίαν ἔχω θεῖναι αὐτήν, καὶ ἐξουσίαν",πάλιν λαβεῖν αὐτήν· ταύτην τὴν ἐντολὴν ἔλαβον παρὰ τοῦ πατρός μου.
ἔχω,ἔχω,present,active,indicative,first person,singular,John 16:12,Ἔτι πολλὰ,"ὑμῖν λέγειν, ἀλλʼ οὐ δύνασθε βαστάζειν ἄρτι·"
ἔχω,ἔχω,present,active,indicative,first person,singular,John 19:10,λέγει οὖν αὐτῷ ὁ Πιλᾶτος· ἐμοὶ οὐ λαλεῖς; οὐκ οἶδας ὅτι ἐξουσίαν,ἀπολῦσαί σε καὶ ἐξουσίαν ἔχω σταυρῶσαί σε;
ἔχω,ἔχω,present,active,indicative,first person,singular,John 19:10,λέγει οὖν αὐτῷ ὁ Πιλᾶτος· ἐμοὶ οὐ λαλεῖς; οὐκ οἶδας ὅτι ἐξουσίαν ἔχω ἀπολῦσαί σε καὶ ἐξουσίαν,σταυρῶσαί σε;
ἔχω,ἔχω,present,active,indicative,first person,singular,Acts 3:6,"εἶπεν δὲ Πέτρος· ἀργύριον καὶ χρυσίον οὐχ ὑπάρχει μοι, ὃ δὲ",τοῦτό σοι δίδωμι· ἐν τῷ ὀνόματι Ἰησοῦ Χριστοῦ τοῦ Ναζωραίου [ἔγειρε καὶ] περιπάτει.
ἔχω,ἔχω,present,active,indicative,first person,singular,Acts 25:26,περὶ οὗ ἀσφαλές τι γράψαι τῷ κυρίῳ οὐκ,", διὸ προήγαγον αὐτὸν ἐφʼ ὑμῶν καὶ μάλιστα ἐπὶ σοῦ, βασιλεῦ Ἀγρίππα, ὅπως τῆς"
ἔχω,ἔχω,present,active,indicative,first person,singular,Romans 15:17,—,οὖν [τὴν] καύχησιν ἐν Χριστῷ Ἰησοῦ τὰ πρὸς τὸν θεόν·
ἔχω,ἔχω,present,active,indicative,first person,singular,1 Corinthians 7:25,Περὶ δὲ τῶν παρθένων ἐπιταγὴν κυρίου οὐκ,", γνώμην δὲ δίδωμι ὡς ἠλεημένος ὑπὸ κυρίου πιστὸς εἶναι."
ἔχω,ἔχω,present,active,indicative,first person,singular,1 Corinthians 9:17,"εἰ γὰρ ἑκὼν τοῦτο πράσσω, μισθὸν","· εἰ δὲ ἄκων, οἰκονομίαν πεπίστευμαι·"
ἔχω,ἔχω,present,active,subjunctive,first person,singular,1 Corinthians 13:1,"Ἐὰν ταῖς γλώσσαις τῶν ἀνθρώπων λαλῶ καὶ τῶν ἀγγέλων, ἀγάπην δὲ μὴ",", γέγονα χαλκὸς ἠχῶν ἢ κύμβαλον ἀλαλάζον."
ἔχω,ἔχω,present,active,subjunctive,first person,singular,1 Corinthians 13:2,καὶ ἐὰν,προφητείαν καὶ εἰδῶ τὰ μυστήρια πάντα καὶ πᾶσαν τὴν γνῶσιν καὶ ἐὰν ἔχω
ἔχω,ἔχω,present,active,subjunctive,first person,singular,1 Corinthians 13:2,καὶ ἐὰν ἔχω προφητείαν καὶ εἰδῶ τὰ μυστήρια πάντα καὶ πᾶσαν τὴν γνῶσιν καὶ ἐὰν,"πᾶσαν τὴν πίστιν ὥστε ὄρη μεθιστάναι, ἀγάπην δὲ μὴ ἔχω, οὐθέν εἰμι."
ἔχω,ἔχω,present,active,subjunctive,first person,singular,1 Corinthians 13:2,"καὶ ἐὰν ἔχω πᾶσαν τὴν πίστιν ὥστε ὄρη μεθιστάναι, ἀγάπην δὲ μὴ",", οὐθέν εἰμι."
ἔχω,ἔχω,present,active,subjunctive,first person,singular,1 Corinthians 13:3,"κἂν ψωμίσω πάντα τὰ ὑπάρχοντά μου καὶ ἐὰν παραδῶ τὸ σῶμά μου ἵνα καυχήσωμαι, ἀγάπην δὲ μὴ",", οὐδὲν ὠφελοῦμαι."
ἔχω,ἔχω,present,active,indicative,first person,singular,1 Corinthians 15:31,"καθʼ ἡμέραν ἀποθνῄσκω, νὴ τὴν ὑμετέραν καύχησιν, [ἀδελφοί], ἣν",ἐν Χριστῷ Ἰησοῦ τῷ κυρίῳ ἡμῶν.
ἔχω,ἔχω,present,active,indicative,first person,singular,2 Corinthians 2:4,"διὰ πολλῶν δακρύων, οὐχ ἵνα λυπηθῆτε ἀλλὰ τὴν ἀγάπην ἵνα γνῶτε ἣν",περισσοτέρως εἰς ὑμᾶς.
ἔχω,ἔχω,present,active,indicative,first person,singular,Philippians 2:20,οὐδένα γὰρ,"ἰσόψυχον, ὅστις γνησίως τὰ περὶ ὑμῶν μεριμνήσει·"
