Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 14:41,Καὶ ἔρχεται τὸ τρίτον καὶ,"αὐτοῖς· καθεύδετε τὸ λοιπὸν καὶ ἀναπαύεσθε· ἀπέχει· ἦλθεν ἡ ὥρα, ἰδοὺ παραδίδοται ὁ"
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Mark 14:44,δεδώκει δὲ ὁ παραδιδοὺς αὐτὸν σύσσημον αὐτοῖς,"· ὃν ἂν φιλήσω αὐτός ἐστιν, κρατήσατε αὐτὸν καὶ ἀπάγετε ἀσφαλῶς."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 14:45,καὶ ἐλθὼν εὐθὺς προσελθὼν αὐτῷ,"·  ῥαββί, καὶ κατεφίλησεν αὐτόν·"
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Mark 14:57,καί τινες ἀναστάντες ἐψευδομαρτύρουν κατʼ αὐτοῦ,""
λέγοντος,λέγω,present,active,participle,—,masculine,genitive,singular,Mark 14:58,ὅτι ἡμεῖς ἠκούσαμεν αὐτοῦ,ὅτι ἐγὼ καταλύσω τὸν ναὸν τοῦτον τὸν χειροποίητον καὶ διὰ τριῶν ἡμερῶν ἄλλον ἀχειροποίητον οἰκοδομήσω.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Mark 14:60,Καὶ ἀναστὰς ὁ ἀρχιερεὺς εἰς  μέσον ἐπηρώτησεν τὸν Ἰησοῦν,· οὐκ ἀποκρίνῃ οὐδὲν τί οὗτοί σου καταμαρτυροῦσιν;
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 14:61,ὁ δὲ ἐσιώπα καὶ οὐκ ἀπεκρίνατο οὐδέν. πάλιν ὁ ἀρχιερεὺς ἐπηρώτα αὐτὸν καὶ,αὐτῷ· σὺ εἶ ὁ χριστὸς ὁ υἱὸς τοῦ εὐλογητοῦ;
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 14:63,ὁ δὲ ἀρχιερεὺς διαρρήξας τοὺς χιτῶνας αὐτοῦ,·  τί ἔτι χρείαν ἔχομεν μαρτύρων;
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Mark 14:65,Καὶ ἤρξαντό τινες ἐμπτύειν αὐτῷ καὶ περικαλύπτειν αὐτοῦ τὸ πρόσωπον καὶ κολαφίζειν αὐτὸν καὶ,"αὐτῷ· προφήτευσον , καὶ οἱ ὑπηρέται ῥαπίσμασιν αὐτὸν ἔλαβον."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 14:67,καὶ ἰδοῦσα τὸν Πέτρον θερμαινόμενον ἐμβλέψασα αὐτῷ,· καὶ σὺ μετὰ τοῦ Ναζαρηνοῦ ἦσθα τοῦ Ἰησοῦ.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Mark 14:68,ὁ δὲ ἠρνήσατο,· οὔτε οἶδα οὔτε ἐπίσταμαι σὺ τί λέγεις. καὶ ἐξῆλθεν ἔξω εἰς τὸ προαύλιον [καὶ ἀλέκτωρ ἐφώνησεν].
λέγεις,λέγω,present,active,indicative,second person,—,—,singular,Mark 14:68,ὁ δὲ ἠρνήσατο λέγων· οὔτε οἶδα οὔτε ἐπίσταμαι σὺ τί,. καὶ ἐξῆλθεν ἔξω εἰς τὸ προαύλιον [καὶ ἀλέκτωρ ἐφώνησεν].
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Mark 14:69,καὶ ἡ παιδίσκη ἰδοῦσα αὐτὸν ἤρξατο πάλιν,τοῖς παρεστῶσιν ὅτι οὗτος ἐξ αὐτῶν ἐστιν.
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,Mark 14:70,ὁ δὲ πάλιν ἠρνεῖτο. Καὶ μετὰ μικρὸν πάλιν οἱ παρεστῶτες,"τῷ Πέτρῳ· ἀληθῶς ἐξ αὐτῶν εἶ, καὶ γὰρ Γαλιλαῖος εἶ."
λέγετε,λέγω,present,active,indicative,second person,—,—,plural,Mark 14:71,ὁ δὲ ἤρξατο ἀναθεματίζειν καὶ ὀμνύναι ὅτι οὐκ οἶδα τὸν ἄνθρωπον τοῦτον ὃν,.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 15:2,Καὶ ἐπηρώτησεν αὐτὸν ὁ Πιλᾶτος· σὺ εἶ ὁ βασιλεὺς τῶν Ἰουδαίων; ὁ δὲ ἀποκριθεὶς αὐτῷ,· σὺ λέγεις.
λέγεις,λέγω,present,active,indicative,second person,—,—,singular,Mark 15:2,Καὶ ἐπηρώτησεν αὐτὸν ὁ Πιλᾶτος· σὺ εἶ ὁ βασιλεὺς τῶν Ἰουδαίων; ὁ δὲ ἀποκριθεὶς αὐτῷ λέγει· σὺ,.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Mark 15:4,ὁ δὲ Πιλᾶτος πάλιν ἐπηρώτα αὐτὸν,· οὐκ ἀποκρίνῃ οὐδέν; ἴδε πόσα σου κατηγοροῦσιν.
λεγόμενος,λέγω,present,passive,participle,—,masculine,nominative,singular,Mark 15:7,ἦν δὲ ὁ,Βαραββᾶς μετὰ τῶν στασιαστῶν δεδεμένος οἵτινες ἐν τῇ στάσει φόνον πεποιήκεισαν.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Mark 15:9,ὁ δὲ Πιλᾶτος ἀπεκρίθη αὐτοῖς,· θέλετε ἀπολύσω ὑμῖν τὸν βασιλέα τῶν Ἰουδαίων;
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Mark 15:12,ὁ δὲ Πιλᾶτος πάλιν ἀποκριθεὶς,αὐτοῖς· τί οὖν [θέλετε] ποιήσω [ὃν λέγετε] τὸν βασιλέα τῶν Ἰουδαίων;
λέγετε,λέγω,present,active,indicative,second person,—,—,plural,Mark 15:12,ὁ δὲ Πιλᾶτος πάλιν ἀποκριθεὶς ἔλεγεν αὐτοῖς· τί οὖν [θέλετε] ποιήσω [ὃν,] τὸν βασιλέα τῶν Ἰουδαίων;
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Mark 15:14,ὁ δὲ Πιλᾶτος,αὐτοῖς· τί γὰρ ἐποίησεν κακόν; οἱ δὲ περισσῶς ἔκραξαν· σταύρωσον αὐτόν.
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Mark 15:29,Καὶ οἱ παραπορευόμενοι ἐβλασφήμουν αὐτὸν κινοῦντες τὰς κεφαλὰς αὐτῶν καὶ,"· οὐὰ ὁ καταλύων τὸν ναὸν καὶ οἰκοδομῶν ἐν τρισὶν ἡμέραις,"
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,Mark 15:31,ὁμοίως καὶ οἱ ἀρχιερεῖς ἐμπαίζοντες πρὸς ἀλλήλους μετὰ τῶν γραμματέων,"· ἄλλους ἔσωσεν, ἑαυτὸν οὐ δύναται σῶσαι·"
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,Mark 15:35,καί τινες τῶν παρεστηκότων ἀκούσαντες,· ἴδε Ἠλίαν φωνεῖ.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Mark 15:36,δραμὼν δέ τις [καὶ] γεμίσας σπόγγον ὄξους περιθεὶς καλάμῳ ἐπότιζεν αὐτὸν,·  ἄφετε ἴδωμεν εἰ ἔρχεται Ἠλίας καθελεῖν αὐτόν.
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,Mark 16:3,καὶ,πρὸς ἑαυτάς· τίς ἀποκυλίσει ἡμῖν τὸν λίθον ἐκ τῆς θύρας τοῦ μνημείου;
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Mark 16:6,ὁ δὲ,"αὐταῖς· μὴ ἐκθαμβεῖσθε· Ἰησοῦν ζητεῖτε τὸν Ναζαρηνὸν τὸν ἐσταυρωμένον· ἠγέρθη, οὐκ ἔστιν ὧδε"
λέγουσα,λέγω,present,active,participle,—,feminine,nominative,singular,Luke 1:24,Μετὰ δὲ ταύτας τὰς ἡμέρας συνέλαβεν Ἐλισάβετ ἡ γυνὴ αὐτοῦ καὶ περιέκρυβεν ἑαυτὴν μῆνας πέντε,""
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Luke 1:63,καὶ αἰτήσας πινακίδιον ἔγραψεν,· Ἰωάννης ἐστὶν  ὄνομα αὐτοῦ. καὶ ἐθαύμασαν πάντες.
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Luke 1:66,καὶ ἔθεντο πάντες οἱ ἀκούσαντες ἐν τῇ καρδίᾳ αὐτῶν,· τί ἄρα τὸ παιδίον τοῦτο ἔσται; καὶ γὰρ χεὶρ κυρίου ἦν μετʼ αὐτοῦ.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Luke 1:67,Καὶ Ζαχαρίας ὁ πατὴρ αὐτοῦ ἐπλήσθη πνεύματος ἁγίου καὶ ἐπροφήτευσεν,·
λεγόντων,λέγω,present,active,participle,—,masculine,genitive,plural,Luke 2:13,καὶ ἐξαίφνης ἐγένετο σὺν τῷ ἀγγέλῳ πλῆθος στρατιᾶς οὐρανίου αἰνούντων τὸν θεὸν καὶ,·
Ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Luke 3:7,—,"οὖν τοῖς ἐκπορευομένοις ὄχλοις βαπτισθῆναι ὑπʼ αὐτοῦ· γεννήματα ἐχιδνῶν, τίς ὑπέδειξεν ὑμῖν φυγεῖν ἀπὸ τῆς μελλούσης ὀργῆς;"
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Luke 3:8,ποιήσατε οὖν καρποὺς ἀξίους τῆς μετανοίας καὶ μὴ ἄρξησθε,ἐν ἑαυτοῖς·  πατέρα ἔχομεν τὸν Ἀβραάμ. λέγω γὰρ ὑμῖν ὅτι δύναται ὁ θεὸς
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Luke 3:8,ποιήσατε οὖν καρποὺς ἀξίους τῆς μετανοίας καὶ μὴ ἄρξησθε λέγειν ἐν ἑαυτοῖς·  πατέρα ἔχομεν τὸν Ἀβραάμ.,γὰρ ὑμῖν ὅτι δύναται ὁ θεὸς ἐκ τῶν λίθων τούτων ἐγεῖραι τέκνα τῷ Ἀβραάμ.
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Luke 3:10,Καὶ ἐπηρώτων αὐτὸν οἱ ὄχλοι,· τί οὖν ποιήσωμεν;
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Luke 3:11,ἀποκριθεὶς δὲ,"αὐτοῖς· ὁ ἔχων δύο χιτῶνας μεταδότω τῷ μὴ ἔχοντι, καὶ ὁ ἔχων βρώματα ὁμοίως ποιείτω."
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Luke 3:14,ἐπηρώτων δὲ αὐτὸν καὶ στρατευόμενοι,· τί ποιήσωμεν καὶ ἡμεῖς; καὶ εἶπεν αὐτοῖς· μηδένα διασείσητε μηδὲ συκοφαντήσητε καὶ ἀρκεῖσθε τοῖς ὀψωνίοις ὑμῶν.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Luke 3:16,ἀπεκρίνατο,πᾶσιν ὁ Ἰωάννης·  ἐγὼ μὲν ὕδατι βαπτίζω ὑμᾶς· ἔρχεται δὲ ὁ ἰσχυρότερός μου
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Luke 4:21,ἤρξατο δὲ,πρὸς αὐτοὺς ὅτι σήμερον πεπλήρωται ἡ γραφὴ αὕτη ἐν τοῖς ὠσὶν ὑμῶν.
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,Luke 4:22,Καὶ πάντες ἐμαρτύρουν αὐτῷ καὶ ἐθαύμαζον ἐπὶ τοῖς λόγοις τῆς χάριτος τοῖς ἐκπορευομένοις ἐκ τοῦ στόματος αὐτοῦ καὶ,· οὐχὶ υἱός ἐστιν Ἰωσὴφ οὗτος;
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Luke 4:24,εἶπεν δέ· ἀμὴν,ὑμῖν ὅτι οὐδεὶς προφήτης δεκτός ἐστιν ἐν τῇ πατρίδι αὐτοῦ.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Luke 4:25,ἐπʼ ἀληθείας δὲ,"ὑμῖν,  πολλαὶ χῆραι ἦσαν ἐν ταῖς ἡμέραις Ἠλίου ἐν τῷ Ἰσραήλ, ὅτε ἐκλείσθη"
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Luke 4:35,καὶ ἐπετίμησεν αὐτῷ ὁ Ἰησοῦς,· φιμώθητι καὶ ἔξελθε ἀπʼ αὐτοῦ. καὶ ῥῖψαν αὐτὸν τὸ δαιμόνιον εἰς τὸ μέσον
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Luke 4:36,καὶ ἐγένετο θάμβος  ἐπὶ πάντας καὶ συνελάλουν πρὸς ἀλλήλους,· τίς ὁ λόγος οὗτος ὅτι ἐν ἐξουσίᾳ καὶ δυνάμει ἐπιτάσσει τοῖς ἀκαθάρτοις πνεύμασιν καὶ ἐξέρχονται;
λέγοντα,λέγω,present,active,participle,—,neuter,nominative,plural,Luke 4:41,ἐξήρχετο δὲ καὶ δαιμόνια ἀπὸ πολλῶν κραυγάζοντα καὶ,ὅτι σὺ εἶ  ὁ υἱὸς τοῦ θεοῦ. καὶ ἐπιτιμῶν οὐκ εἴα αὐτὰ λαλεῖν
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Luke 5:8,Ἰδὼν δὲ Σίμων Πέτρος προσέπεσεν τοῖς γόνασιν  Ἰησοῦ,"·  ἔξελθε ἀπʼ ἐμοῦ, ὅτι ἀνὴρ ἁμαρτωλός εἰμι, κύριε."
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Luke 5:12,"ἀνὴρ πλήρης λέπρας· ἰδὼν δὲ τὸν Ἰησοῦν, πεσὼν ἐπὶ πρόσωπον ἐδεήθη αὐτοῦ","· κύριε, ἐὰν θέλῃς δύνασαί με καθαρίσαι."
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Luke 5:13,καὶ ἐκτείνας τὴν χεῖρα ἥψατο αὐτοῦ,"· θέλω, καθαρίσθητι· καὶ εὐθέως ἡ λέπρα ἀπῆλθεν ἀπʼ αὐτοῦ."
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Luke 5:21,καὶ ἤρξαντο διαλογίζεσθαι οἱ γραμματεῖς καὶ οἱ Φαρισαῖοι,· τίς ἐστιν οὗτος ὃς λαλεῖ βλασφημίας; τίς δύναται ἁμαρτίας ἀφεῖναι εἰ μὴ μόνος ὁ θεός;
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Luke 5:24,ἀνθρώπου ἐξουσίαν ἔχει ἐπὶ τῆς γῆς ἀφιέναι ἁμαρτίας — εἶπεν τῷ παραλελυμένῳ· σοὶ,", ἔγειρε καὶ ἄρας τὸ κλινίδιόν σου  πορεύου εἰς τὸν οἶκόν σου."
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Luke 5:26,καὶ ἔκστασις ἔλαβεν ἅπαντας καὶ ἐδόξαζον τὸν θεὸν καὶ ἐπλήσθησαν φόβου,ὅτι εἴδομεν παράδοξα σήμερον.
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Luke 5:30,καὶ ἐγόγγυζον οἱ Φαρισαῖοι καὶ οἱ γραμματεῖς αὐτῶν πρὸς τοὺς μαθητὰς αὐτοῦ,· διὰ τί μετὰ τῶν τελωνῶν καὶ ἁμαρτωλῶν ἐσθίετε καὶ πίνετε;
Ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Luke 5:36,—,δὲ καὶ παραβολὴν πρὸς αὐτοὺς ὅτι οὐδεὶς ἐπίβλημα ἀπὸ ἱματίου καινοῦ σχίσας ἐπιβάλλει
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Luke 5:39,[καὶ] οὐδεὶς πιὼν παλαιὸν  θέλει νέον·,γάρ· ὁ παλαιὸς χρηστός ἐστιν.
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Luke 6:5,καὶ,αὐτοῖς·  κύριός ἐστιν τοῦ σαββάτου ὁ υἱὸς τοῦ ἀνθρώπου.
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Luke 6:20,Καὶ αὐτὸς ἐπάρας τοὺς ὀφθαλμοὺς αὐτοῦ εἰς τοὺς μαθητὰς αὐτοῦ,"·        Μακάριοι οἱ πτωχοί,           ὅτι ὑμετέρα ἐστὶν ἡ βασιλεία τοῦ θεοῦ."
